rebalance_date,theme,ticker,weight
2023-09-29,Clean Energy,SPOK,0.03333333333333333
2023-09-29,Clean Energy,RBB,0.03333333333333333
2023-09-29,Clean Energy,CLMB,0.03333333333333333
2023-09-29,Clean Energy,ARTNA,0.03333333333333333
2023-09-29,Clean Energy,DLHC,0.03333333333333333
2023-09-29,Clean Energy,ISBA,0.03333333333333333
2023-09-29,Clean Energy,OVBC,0.03333333333333333
2023-09-29,Clean Energy,FF,0.03333333333333333
2023-09-29,Clean Energy,PANL,0.03333333333333333
2023-09-29,Clean Energy,HAFC,0.03333333333333333
2023-09-29,Clean Energy,KWY,0.03333333333333333
2023-09-29,Clean Energy,JKS,0.03333333333333333
2023-09-29,Clean Energy,CDXS,0.03333333333333333
2023-09-29,Clean Energy,SNFCA,0.03333333333333333
2023-09-29,Clean Energy,NECB,0.03333333333333333
2023-09-29,Clean Energy,ICCC,0.03333333333333333
2023-09-29,Clean Energy,MAYS,0.03333333333333333
2023-09-29,Clean Energy,SMID,0.03333333333333333
2023-09-29,Clean Energy,SMBK,0.03333333333333333
2023-09-29,Clean Energy,AMTB,0.03333333333333333
2023-09-29,Clean Energy,OFLX,0.03333333333333333
2023-09-29,Critical Minerals,CSIQ,0.03333333333333333
2023-09-29,Critical Minerals,CLMB,0.03333333333333333
2023-09-29,Critical Minerals,RDCM,0.03333333333333333
2023-09-29,Critical Minerals,PANL,0.03333333333333333
2023-09-29,Critical Minerals,OEC,0.03333333333333333
2023-09-29,Critical Minerals,SILC,0.03333333333333333
2023-09-29,Critical Minerals,DSWL,0.03333333333333333
2023-09-29,Critical Minerals,AVD,0.03333333333333333
2023-09-29,Critical Minerals,LND,0.03333333333333333
2023-09-29,Critical Minerals,MEI,0.03333333333333333
2023-09-29,Critical Minerals,SB,0.03333333333333333
2023-09-29,Critical Minerals,SNFCA,0.03333333333333333
2023-09-29,Critical Minerals,LGO,0.03333333333333333
2023-09-29,Critical Minerals,OSPN,0.03333333333333333
2023-09-29,Critical Minerals,FF,0.03333333333333333
2023-09-29,Critical Minerals,USNA,0.03333333333333333
2023-09-29,Critical Minerals,MITK,0.03333333333333333
2023-09-29,Critical Minerals,JKS,0.03333333333333333
2023-09-29,Critical Minerals,GRVY,0.03333333333333333
2023-09-29,Critical Minerals,VIRC,0.03333333333333333
2023-09-29,Critical Minerals,OSG,0.03333333333333333
2023-09-29,Critical Minerals,FOCL,0.03333333333333333
2023-09-29,Critical Minerals,GHG,0.03333333333333333
2023-09-29,Critical Minerals,CRESY,0.03333333333333333
2023-09-29,Critical Minerals,STRS,0.03333333333333333
2023-09-29,Critical Minerals,MTUS,0.03333333333333333
2023-09-29,Critical Minerals,ASYS,0.03333333333333333
2023-09-29,Critical Minerals,TBCH,0.03333333333333333
2023-09-29,Critical Minerals,DSX,0.03333333333333333
2023-09-29,Critical Minerals,CXDO,0.03333333333333333
2023-09-29,Cybersecurity,TTEC,0.03333333333333333
2023-09-29,Cybersecurity,CBNK,0.03333333333333333
2023-09-29,Cybersecurity,CBAN,0.03333333333333333
2023-09-29,Cybersecurity,EBMT,0.03333333333333333
2023-09-29,Cybersecurity,MHNC,0.03333333333333333
2023-09-29,Cybersecurity,EBF,0.03333333333333333
2023-09-29,Cybersecurity,CFBK,0.03333333333333333
2023-09-29,Cybersecurity,WSBF,0.03333333333333333
2023-09-29,Cybersecurity,FEIM,0.03333333333333333
2023-09-29,Cybersecurity,JOUT,0.03333333333333333
2023-09-29,Cybersecurity,MITK,0.03333333333333333
2023-09-29,Cybersecurity,HWBK,0.03333333333333333
2023-09-29,Cybersecurity,HCKT,0.03333333333333333
2023-09-29,Cybersecurity,FBIZ,0.03333333333333333
2023-09-29,Cybersecurity,NKSH,0.03333333333333333
2023-09-29,Cybersecurity,CBFV,0.03333333333333333
2023-09-29,Cybersecurity,EPSN,0.03333333333333333
2023-09-29,Cybersecurity,TSBK,0.03333333333333333
2023-09-29,Cybersecurity,HURC,0.03333333333333333
2023-09-29,Cybersecurity,LARK,0.03333333333333333
2023-09-29,Cybersecurity,OBT,0.03333333333333333
2023-09-29,Cybersecurity,PBHC,0.03333333333333333
2023-09-29,Cybersecurity,RBB,0.03333333333333333
2023-09-29,Cybersecurity,ULH,0.03333333333333333
2023-09-29,Cybersecurity,FRAF,0.03333333333333333
2023-09-29,Cybersecurity,OFIX,0.03333333333333333
2023-09-29,Cybersecurity,BOTJ,0.03333333333333333
2023-09-29,Cybersecurity,CIVB,0.03333333333333333
2023-09-29,Cybersecurity,CFFI,0.03333333333333333
2023-09-29,Cybersecurity,NRC,0.03333333333333333
2023-09-29,Defense,CASS,0.03333333333333333
2023-09-29,Defense,CBFV,0.03333333333333333
2023-09-29,Defense,EBF,0.03333333333333333
2023-09-29,Defense,FBIZ,0.03333333333333333
2023-09-29,Defense,DGICA,0.03333333333333333
2023-09-29,Defense,GPJA,0.03333333333333333
2023-09-29,Defense,NRC,0.03333333333333333
2023-09-29,Defense,BCML,0.03333333333333333
2023-09-29,Defense,BBSI,0.03333333333333333
2023-09-29,Defense,FRPH,0.03333333333333333
2023-09-29,Defense,CBNK,0.03333333333333333
2023-09-29,Defense,HCKT,0.03333333333333333
2023-09-29,Defense,FISI,0.03333333333333333
2023-09-29,Defense,WSBF,0.03333333333333333
2023-09-29,Defense,LARK,0.03333333333333333
2023-09-29,Defense,BBDC,0.03333333333333333
2023-09-29,Defense,TTEC,0.03333333333333333
2023-09-29,Defense,TSBK,0.03333333333333333
2023-09-29,Defense,OXM,0.03333333333333333
2023-09-29,Defense,OVBC,0.03333333333333333
2023-09-29,Defense,CFBK,0.03333333333333333
2023-09-29,Defense,UTMD,0.03333333333333333
2023-09-29,Defense,FRST,0.03333333333333333
2023-09-29,Defense,SGA,0.03333333333333333
2023-09-29,Defense,PCYO,0.03333333333333333
2023-09-29,Defense,LSAK,0.03333333333333333
2023-09-29,Defense,MHLA,0.03333333333333333
2023-09-29,Defense,HSTM,0.03333333333333333
2023-09-29,Defense,MITK,0.03333333333333333
2023-09-29,Defense,CIVB,0.03333333333333333
2023-09-29,Fintech,GPJA,0.03333333333333333
2023-09-29,Fintech,BCAL,0.03333333333333333
2023-09-29,Fintech,CBAN,0.03333333333333333
2023-09-29,Fintech,MHNC,0.03333333333333333
2023-09-29,Fintech,ITIC,0.03333333333333333
2023-09-29,Fintech,GBLI,0.03333333333333333
2023-09-29,Fintech,JOUT,0.03333333333333333
2023-09-29,Fintech,DSWL,0.03333333333333333
2023-09-29,Fintech,BCML,0.03333333333333333
2023-09-29,Fintech,SELF,0.03333333333333333
2023-09-29,Fintech,FNRN,0.03333333333333333
2023-09-29,Fintech,CFBK,0.03333333333333333
2023-09-29,Fintech,CBFV,0.03333333333333333
2023-09-29,Fintech,TTEC,0.03333333333333333
2023-09-29,Fintech,NECB,0.03333333333333333
2023-09-29,Fintech,FRST,0.03333333333333333
2023-09-29,Fintech,MVBF,0.03333333333333333
2023-09-29,Fintech,BOTJ,0.03333333333333333
2023-09-29,Fintech,FWRD,0.03333333333333333
2023-09-29,Fintech,LOCO,0.03333333333333333
2023-09-29,Fintech,FMNB,0.03333333333333333
2023-09-29,Fintech,RBKB,0.03333333333333333
2023-09-29,Fintech,SSBI,0.03333333333333333
2023-09-29,Fintech,CFFI,0.03333333333333333
2023-09-29,Fintech,HELE,0.03333333333333333
2023-09-29,Fintech,MATV,0.03333333333333333
2023-09-29,Fintech,CZWI,0.03333333333333333
2023-09-29,Fintech,LPRO,0.03333333333333333
2023-09-29,Fintech,SGC,0.03333333333333333
2023-09-29,Fintech,CSTE,0.03333333333333333
2023-09-29,Robotics & AI,MHNC,0.03333333333333333
2023-09-29,Robotics & AI,ULH,0.03333333333333333
2023-09-29,Robotics & AI,FWRD,0.03333333333333333
2023-09-29,Robotics & AI,JOUT,0.03333333333333333
2023-09-29,Robotics & AI,CBNK,0.03333333333333333
2023-09-29,Robotics & AI,CBAN,0.03333333333333333
2023-09-29,Robotics & AI,GBLI,0.03333333333333333
2023-09-29,Robotics & AI,TTEC,0.03333333333333333
2023-09-29,Robotics & AI,HURC,0.03333333333333333
2023-09-29,Robotics & AI,MEI,0.03333333333333333
2023-09-29,Robotics & AI,RDVT,0.03333333333333333
2023-09-29,Robotics & AI,WSBF,0.03333333333333333
2023-09-29,Robotics & AI,CMCO,0.03333333333333333
2023-09-29,Robotics & AI,PROV,0.03333333333333333
2023-09-29,Robotics & AI,DGICA,0.03333333333333333
2023-09-29,Robotics & AI,TSBK,0.03333333333333333
2023-09-29,Robotics & AI,IIIN,0.03333333333333333
2023-09-29,Robotics & AI,SILC,0.03333333333333333
2023-09-29,Robotics & AI,MITK,0.03333333333333333
2023-09-29,Robotics & AI,NVEC,0.03333333333333333
2023-09-29,Robotics & AI,CSTE,0.03333333333333333
2023-09-29,Robotics & AI,FEIM,0.03333333333333333
2023-09-29,Robotics & AI,DLHC,0.03333333333333333
2023-09-29,Robotics & AI,KE,0.03333333333333333
2023-09-29,Robotics & AI,VLGEA,0.03333333333333333
2023-09-29,Robotics & AI,KVHI,0.03333333333333333
2023-09-29,Robotics & AI,MNSB,0.03333333333333333
2023-09-29,Robotics & AI,EVO,0.03333333333333333
2023-09-29,Robotics & AI,LPRO,0.03333333333333333
2023-09-29,Robotics & AI,MAYS,0.03333333333333333
2023-09-29,Timber & Forestry,GBLI,0.03333333333333333
2023-09-29,Timber & Forestry,MHNC,0.03333333333333333
2023-09-29,Timber & Forestry,JOUT,0.03333333333333333
2023-09-29,Timber & Forestry,FRPH,0.03333333333333333
2023-09-29,Timber & Forestry,ULH,0.03333333333333333
2023-09-29,Timber & Forestry,HURC,0.03333333333333333
2023-09-29,Timber & Forestry,EPSN,0.03333333333333333
2023-09-29,Timber & Forestry,CLMB,0.03333333333333333
2023-09-29,Timber & Forestry,NVEC,0.03333333333333333
2023-09-29,Timber & Forestry,RDCM,0.03333333333333333
2023-09-29,Timber & Forestry,MEI,0.03333333333333333
2023-09-29,Timber & Forestry,CMCO,0.03333333333333333
2023-09-29,Timber & Forestry,IIIN,0.03333333333333333
2023-09-29,Timber & Forestry,LEGH,0.03333333333333333
2023-09-29,Timber & Forestry,FWRD,0.03333333333333333
2023-09-29,Timber & Forestry,EVO,0.03333333333333333
2023-09-29,Timber & Forestry,GLRE,0.03333333333333333
2023-09-29,Timber & Forestry,OEC,0.03333333333333333
2023-09-29,Timber & Forestry,MLAB,0.03333333333333333
2023-09-29,Timber & Forestry,MATV,0.03333333333333333
2023-09-29,Timber & Forestry,DJCO,0.03333333333333333
2023-09-29,Timber & Forestry,CSTE,0.03333333333333333
2023-09-29,Timber & Forestry,SILC,0.03333333333333333
2023-09-29,Timber & Forestry,KMDA,0.03333333333333333
2023-09-29,Timber & Forestry,MED,0.03333333333333333
2023-09-29,Timber & Forestry,KELYA,0.03333333333333333
2023-09-29,Timber & Forestry,NUS,0.03333333333333333
2023-09-29,Timber & Forestry,LPRO,0.03333333333333333
2023-09-29,Timber & Forestry,XRX,0.03333333333333333
2023-09-29,Timber & Forestry,WNC,0.03333333333333333
2023-09-29,US Infrastructure,HCKT,0.03333333333333333
2023-09-29,US Infrastructure,GBLI,0.03333333333333333
2023-09-29,US Infrastructure,RGCO,0.03333333333333333
2023-09-29,US Infrastructure,BBSI,0.03333333333333333
2023-09-29,US Infrastructure,DGICA,0.03333333333333333
2023-09-29,US Infrastructure,UTMD,0.03333333333333333
2023-09-29,US Infrastructure,TRC,0.03333333333333333
2023-09-29,US Infrastructure,GSBC,0.03333333333333333
2023-09-29,US Infrastructure,WSBF,0.03333333333333333
2023-09-29,US Infrastructure,NFBK,0.03333333333333333
2023-09-29,US Infrastructure,MITK,0.03333333333333333
2023-09-29,US Infrastructure,IIIN,0.03333333333333333
2023-09-29,US Infrastructure,TRST,0.03333333333333333
2023-09-29,US Infrastructure,THFF,0.03333333333333333
2023-09-29,US Infrastructure,NRIM,0.03333333333333333
2023-09-29,US Infrastructure,BBDC,0.03333333333333333
2023-09-29,US Infrastructure,ULH,0.03333333333333333
2023-09-29,US Infrastructure,OVBC,0.03333333333333333
2023-09-29,US Infrastructure,FWRD,0.03333333333333333
2023-09-29,US Infrastructure,CTO,0.03333333333333333
2023-09-29,US Infrastructure,MATV,0.03333333333333333
2023-09-29,US Infrastructure,AVD,0.03333333333333333
2023-09-29,US Infrastructure,NVEC,0.03333333333333333
2023-09-29,US Infrastructure,MEI,0.03333333333333333
2023-09-29,US Infrastructure,VLGEA,0.03333333333333333
2023-09-29,US Infrastructure,ARTNA,0.03333333333333333
2023-09-29,US Infrastructure,CCNE,0.03333333333333333
2023-09-29,US Infrastructure,ANGO,0.03333333333333333
2023-09-29,US Infrastructure,VREX,0.03333333333333333
2023-09-29,US Infrastructure,ACNB,0.03333333333333333
2023-09-29,Water,GBLI,0.03333333333333333
2023-09-29,Water,EBF,0.03333333333333333
2023-09-29,Water,HCKT,0.03333333333333333
2023-09-29,Water,RGCO,0.03333333333333333
2023-09-29,Water,UTMD,0.03333333333333333
2023-09-29,Water,MHNC,0.03333333333333333
2023-09-29,Water,JOUT,0.03333333333333333
2023-09-29,Water,PCYO,0.03333333333333333
2023-09-29,Water,TRC,0.03333333333333333
2023-09-29,Water,KFRC,0.03333333333333333
2023-09-29,Water,BBSI,0.03333333333333333
2023-09-29,Water,GLRE,0.03333333333333333
2023-09-29,Water,EVO,0.03333333333333333
2023-09-29,Water,ARTNA,0.03333333333333333
2023-09-29,Water,GWRS,0.03333333333333333
2023-09-29,Water,ULH,0.03333333333333333
2023-09-29,Water,OXM,0.03333333333333333
2023-09-29,Water,MATV,0.03333333333333333
2023-09-29,Water,IIIN,0.03333333333333333
2023-09-29,Water,HSTM,0.03333333333333333
2023-09-29,Water,ANGO,0.03333333333333333
2023-09-29,Water,FWRD,0.03333333333333333
2023-09-29,Water,NWFL,0.03333333333333333
2023-09-29,Water,MLAB,0.03333333333333333
2023-09-29,Water,AVD,0.03333333333333333
2023-09-29,Water,MITK,0.03333333333333333
2023-09-29,Water,EIG,0.03333333333333333
2023-09-29,Water,FNLC,0.03333333333333333
2023-09-29,Water,OEC,0.03333333333333333
2023-09-29,Water,NVEC,0.03333333333333333
2023-10-27,AI Infrastructure,RDVT,0.03333333333333333
2023-10-27,AI Infrastructure,PROV,0.03333333333333333
2023-10-27,AI Infrastructure,NVEC,0.03333333333333333
2023-10-27,AI Infrastructure,FWRD,0.03333333333333333
2023-10-27,AI Infrastructure,TSBK,0.03333333333333333
2023-10-27,AI Infrastructure,HURC,0.03333333333333333
2023-10-27,AI Infrastructure,WSBF,0.03333333333333333
2023-10-27,AI Infrastructure,PPIH,0.03333333333333333
2023-10-27,AI Infrastructure,CCNE,0.03333333333333333
2023-10-27,AI Infrastructure,KE,0.03333333333333333
2023-10-27,AI Infrastructure,SILC,0.03333333333333333
2023-10-27,AI Infrastructure,MAYS,0.03333333333333333
2023-10-27,AI Infrastructure,ACTG,0.03333333333333333
2023-10-27,AI Infrastructure,KRNT,0.03333333333333333
2023-10-27,AI Infrastructure,HY,0.03333333333333333
2023-10-27,AI Infrastructure,DLHC,0.03333333333333333
2023-10-27,AI Infrastructure,ALLT,0.03333333333333333
2023-10-27,AI Infrastructure,FLXS,0.03333333333333333
2023-10-27,AI Infrastructure,INVE,0.03333333333333333
2023-10-27,AI Infrastructure,RELL,0.03333333333333333
2023-10-27,AI Infrastructure,MX,0.03333333333333333
2023-10-27,AI Infrastructure,VREX,0.03333333333333333
2023-10-27,AI Infrastructure,YEXT,0.03333333333333333
2023-10-27,AI Infrastructure,MCHX,0.03333333333333333
2023-10-27,AI Infrastructure,CSIQ,0.03333333333333333
2023-10-27,AI Infrastructure,JMSB,0.03333333333333333
2023-10-27,AI Infrastructure,SB,0.03333333333333333
2023-10-27,AI Infrastructure,ASYS,0.03333333333333333
2023-10-27,AI Infrastructure,BGSF,0.03333333333333333
2023-10-27,AI Infrastructure,PKBK,0.03333333333333333
2023-10-27,Agribusiness,FRPH,0.03333333333333333
2023-10-27,Agribusiness,HCKT,0.03333333333333333
2023-10-27,Agribusiness,HURC,0.03333333333333333
2023-10-27,Agribusiness,VLGEA,0.03333333333333333
2023-10-27,Agribusiness,JOUT,0.03333333333333333
2023-10-27,Agribusiness,ALCO,0.03333333333333333
2023-10-27,Agribusiness,EPSN,0.03333333333333333
2023-10-27,Agribusiness,TRC,0.03333333333333333
2023-10-27,Agribusiness,ULH,0.03333333333333333
2023-10-27,Agribusiness,WTBA,0.03333333333333333
2023-10-27,Agribusiness,TRNS,0.03333333333333333
2023-10-27,Agribusiness,IIIN,0.03333333333333333
2023-10-27,Agribusiness,MLAB,0.03333333333333333
2023-10-27,Agribusiness,OPBK,0.03333333333333333
2023-10-27,Agribusiness,EVO,0.03333333333333333
2023-10-27,Agribusiness,LAND,0.03333333333333333
2023-10-27,Agribusiness,OVBC,0.03333333333333333
2023-10-27,Agribusiness,ERII,0.03333333333333333
2023-10-27,Agribusiness,MATV,0.03333333333333333
2023-10-27,Agribusiness,CCOI,0.03333333333333333
2023-10-27,Agribusiness,SPOK,0.03333333333333333
2023-10-27,Agribusiness,AMSF,0.03333333333333333
2023-10-27,Agribusiness,FPI,0.03333333333333333
2023-10-27,Agribusiness,NUS,0.03333333333333333
2023-10-27,Agribusiness,PKE,0.03333333333333333
2023-10-27,Agribusiness,CTO,0.03333333333333333
2023-10-27,Agribusiness,TITN,0.03333333333333333
2023-10-27,Agribusiness,FF,0.03333333333333333
2023-10-27,Agribusiness,OFLX,0.03333333333333333
2023-10-27,Agribusiness,BRT,0.03333333333333333
2023-10-27,Clean Energy,SELF,0.03333333333333333
2023-10-27,Clean Energy,GBLI,0.03333333333333333
2023-10-27,Clean Energy,PANL,0.03333333333333333
2023-10-27,Clean Energy,NVEC,0.03333333333333333
2023-10-27,Clean Energy,CLMB,0.03333333333333333
2023-10-27,Clean Energy,THFF,0.03333333333333333
2023-10-27,Clean Energy,DLHC,0.03333333333333333
2023-10-27,Clean Energy,ISBA,0.03333333333333333
2023-10-27,Clean Energy,CSIQ,0.03333333333333333
2023-10-27,Clean Energy,OVBC,0.03333333333333333
2023-10-27,Clean Energy,LPRO,0.03333333333333333
2023-10-27,Clean Energy,ARTNA,0.03333333333333333
2023-10-27,Clean Energy,HAFC,0.03333333333333333
2023-10-27,Clean Energy,SPOK,0.03333333333333333
2023-10-27,Clean Energy,CTO,0.03333333333333333
2023-10-27,Clean Energy,SNFCA,0.03333333333333333
2023-10-27,Clean Energy,FF,0.03333333333333333
2023-10-27,Clean Energy,OFLX,0.03333333333333333
2023-10-27,Clean Energy,KWY,0.03333333333333333
2023-10-27,Clean Energy,STRS,0.03333333333333333
2023-10-27,Clean Energy,ALLT,0.03333333333333333
2023-10-27,Clean Energy,FPH,0.03333333333333333
2023-10-27,Clean Energy,JKS,0.03333333333333333
2023-10-27,Clean Energy,LCNB,0.03333333333333333
2023-10-27,Clean Energy,NATH,0.03333333333333333
2023-10-27,Clean Energy,SMID,0.03333333333333333
2023-10-27,Clean Energy,LOAN,0.03333333333333333
2023-10-27,Clean Energy,LND,0.03333333333333333
2023-10-27,Clean Energy,CDXS,0.03333333333333333
2023-10-27,Clean Energy,AMTB,0.03333333333333333
2023-10-27,Critical Minerals,CSIQ,0.03333333333333333
2023-10-27,Critical Minerals,CLMB,0.03333333333333333
2023-10-27,Critical Minerals,LND,0.03333333333333333
2023-10-27,Critical Minerals,SILC,0.03333333333333333
2023-10-27,Critical Minerals,RDCM,0.03333333333333333
2023-10-27,Critical Minerals,DSWL,0.03333333333333333
2023-10-27,Critical Minerals,MED,0.03333333333333333
2023-10-27,Critical Minerals,PANL,0.03333333333333333
2023-10-27,Critical Minerals,OEC,0.03333333333333333
2023-10-27,Critical Minerals,AVD,0.03333333333333333
2023-10-27,Critical Minerals,LGO,0.03333333333333333
2023-10-27,Critical Minerals,SB,0.03333333333333333
2023-10-27,Critical Minerals,FRPH,0.03333333333333333
2023-10-27,Critical Minerals,OSPN,0.03333333333333333
2023-10-27,Critical Minerals,ALRS,0.03333333333333333
2023-10-27,Critical Minerals,FCCO,0.03333333333333333
2023-10-27,Critical Minerals,MEI,0.03333333333333333
2023-10-27,Critical Minerals,GPJA,0.03333333333333333
2023-10-27,Critical Minerals,GPRO,0.03333333333333333
2023-10-27,Critical Minerals,SNFCA,0.03333333333333333
2023-10-27,Critical Minerals,CRESY,0.03333333333333333
2023-10-27,Critical Minerals,GASS,0.03333333333333333
2023-10-27,Critical Minerals,GRVY,0.03333333333333333
2023-10-27,Critical Minerals,USNA,0.03333333333333333
2023-10-27,Critical Minerals,JKS,0.03333333333333333
2023-10-27,Critical Minerals,MTUS,0.03333333333333333
2023-10-27,Critical Minerals,EGAN,0.03333333333333333
2023-10-27,Critical Minerals,KRO,0.03333333333333333
2023-10-27,Critical Minerals,TROX,0.03333333333333333
2023-10-27,Critical Minerals,GHG,0.03333333333333333
2023-10-27,Cybersecurity,TTEC,0.03333333333333333
2023-10-27,Cybersecurity,CBNK,0.03333333333333333
2023-10-27,Cybersecurity,CBAN,0.03333333333333333
2023-10-27,Cybersecurity,GPJA,0.03333333333333333
2023-10-27,Cybersecurity,FEIM,0.03333333333333333
2023-10-27,Cybersecurity,MHNC,0.03333333333333333
2023-10-27,Cybersecurity,EBMT,0.03333333333333333
2023-10-27,Cybersecurity,EBF,0.03333333333333333
2023-10-27,Cybersecurity,CFBK,0.03333333333333333
2023-10-27,Cybersecurity,WSBF,0.03333333333333333
2023-10-27,Cybersecurity,HCKT,0.03333333333333333
2023-10-27,Cybersecurity,JOUT,0.03333333333333333
2023-10-27,Cybersecurity,FBIZ,0.03333333333333333
2023-10-27,Cybersecurity,CBFV,0.03333333333333333
2023-10-27,Cybersecurity,MITK,0.03333333333333333
2023-10-27,Cybersecurity,TSBK,0.03333333333333333
2023-10-27,Cybersecurity,HWBK,0.03333333333333333
2023-10-27,Cybersecurity,LARK,0.03333333333333333
2023-10-27,Cybersecurity,HURC,0.03333333333333333
2023-10-27,Cybersecurity,EPSN,0.03333333333333333
2023-10-27,Cybersecurity,OBT,0.03333333333333333
2023-10-27,Cybersecurity,CIVB,0.03333333333333333
2023-10-27,Cybersecurity,RBB,0.03333333333333333
2023-10-27,Cybersecurity,ULH,0.03333333333333333
2023-10-27,Cybersecurity,FRAF,0.03333333333333333
2023-10-27,Cybersecurity,OFIX,0.03333333333333333
2023-10-27,Cybersecurity,FWRD,0.03333333333333333
2023-10-27,Cybersecurity,NECB,0.03333333333333333
2023-10-27,Cybersecurity,CFFI,0.03333333333333333
2023-10-27,Cybersecurity,MNSB,0.03333333333333333
2023-10-27,Defense,CASS,0.03333333333333333
2023-10-27,Defense,CBFV,0.03333333333333333
2023-10-27,Defense,EBF,0.03333333333333333
2023-10-27,Defense,ITIC,0.03333333333333333
2023-10-27,Defense,BCML,0.03333333333333333
2023-10-27,Defense,FRPH,0.03333333333333333
2023-10-27,Defense,FBIZ,0.03333333333333333
2023-10-27,Defense,BBSI,0.03333333333333333
2023-10-27,Defense,OXM,0.03333333333333333
2023-10-27,Defense,HCKT,0.03333333333333333
2023-10-27,Defense,DGICA,0.03333333333333333
2023-10-27,Defense,FISI,0.03333333333333333
2023-10-27,Defense,CBNK,0.03333333333333333
2023-10-27,Defense,BBDC,0.03333333333333333
2023-10-27,Defense,LARK,0.03333333333333333
2023-10-27,Defense,CFBK,0.03333333333333333
2023-10-27,Defense,OVBC,0.03333333333333333
2023-10-27,Defense,NRC,0.03333333333333333
2023-10-27,Defense,CCBG,0.03333333333333333
2023-10-27,Defense,TTEC,0.03333333333333333
2023-10-27,Defense,MHLA,0.03333333333333333
2023-10-27,Defense,KFRC,0.03333333333333333
2023-10-27,Defense,TSBK,0.03333333333333333
2023-10-27,Defense,UTMD,0.03333333333333333
2023-10-27,Defense,GLRE,0.03333333333333333
2023-10-27,Defense,SGA,0.03333333333333333
2023-10-27,Defense,CTO,0.03333333333333333
2023-10-27,Defense,HURC,0.03333333333333333
2023-10-27,Defense,HWBK,0.03333333333333333
2023-10-27,Defense,TBRG,0.03333333333333333
2023-10-27,Fintech,GPJA,0.03333333333333333
2023-10-27,Fintech,MHNC,0.03333333333333333
2023-10-27,Fintech,CBAN,0.03333333333333333
2023-10-27,Fintech,BCAL,0.03333333333333333
2023-10-27,Fintech,SELF,0.03333333333333333
2023-10-27,Fintech,VABK,0.03333333333333333
2023-10-27,Fintech,GBLI,0.03333333333333333
2023-10-27,Fintech,JOUT,0.03333333333333333
2023-10-27,Fintech,CFBK,0.03333333333333333
2023-10-27,Fintech,DSWL,0.03333333333333333
2023-10-27,Fintech,BCML,0.03333333333333333
2023-10-27,Fintech,FNRN,0.03333333333333333
2023-10-27,Fintech,TTEC,0.03333333333333333
2023-10-27,Fintech,CBFV,0.03333333333333333
2023-10-27,Fintech,NECB,0.03333333333333333
2023-10-27,Fintech,CBNK,0.03333333333333333
2023-10-27,Fintech,PBHC,0.03333333333333333
2023-10-27,Fintech,TSBK,0.03333333333333333
2023-10-27,Fintech,WSBF,0.03333333333333333
2023-10-27,Fintech,SGC,0.03333333333333333
2023-10-27,Fintech,MHLA,0.03333333333333333
2023-10-27,Fintech,FWRD,0.03333333333333333
2023-10-27,Fintech,BOTJ,0.03333333333333333
2023-10-27,Fintech,HURC,0.03333333333333333
2023-10-27,Fintech,CZWI,0.03333333333333333
2023-10-27,Fintech,EPSN,0.03333333333333333
2023-10-27,Fintech,FRST,0.03333333333333333
2023-10-27,Fintech,MVBF,0.03333333333333333
2023-10-27,Fintech,SSBI,0.03333333333333333
2023-10-27,Fintech,HWBK,0.03333333333333333
2023-10-27,Robotics & AI,MHNC,0.03333333333333333
2023-10-27,Robotics & AI,ULH,0.03333333333333333
2023-10-27,Robotics & AI,GBLI,0.03333333333333333
2023-10-27,Robotics & AI,HURC,0.03333333333333333
2023-10-27,Robotics & AI,SILC,0.03333333333333333
2023-10-27,Robotics & AI,FWRD,0.03333333333333333
2023-10-27,Robotics & AI,TTEC,0.03333333333333333
2023-10-27,Robotics & AI,CBNK,0.03333333333333333
2023-10-27,Robotics & AI,MEI,0.03333333333333333
2023-10-27,Robotics & AI,FCCO,0.03333333333333333
2023-10-27,Robotics & AI,CBAN,0.03333333333333333
2023-10-27,Robotics & AI,RDVT,0.03333333333333333
2023-10-27,Robotics & AI,NVEC,0.03333333333333333
2023-10-27,Robotics & AI,PROV,0.03333333333333333
2023-10-27,Robotics & AI,MITK,0.03333333333333333
2023-10-27,Robotics & AI,IIIN,0.03333333333333333
2023-10-27,Robotics & AI,MHLA,0.03333333333333333
2023-10-27,Robotics & AI,OBT,0.03333333333333333
2023-10-27,Robotics & AI,TSBK,0.03333333333333333
2023-10-27,Robotics & AI,FEIM,0.03333333333333333
2023-10-27,Robotics & AI,WSBF,0.03333333333333333
2023-10-27,Robotics & AI,BBDC,0.03333333333333333
2023-10-27,Robotics & AI,XRX,0.03333333333333333
2023-10-27,Robotics & AI,CSTE,0.03333333333333333
2023-10-27,Robotics & AI,KE,0.03333333333333333
2023-10-27,Robotics & AI,MAYS,0.03333333333333333
2023-10-27,Robotics & AI,DLHC,0.03333333333333333
2023-10-27,Robotics & AI,KVHI,0.03333333333333333
2023-10-27,Robotics & AI,VLGEA,0.03333333333333333
2023-10-27,Robotics & AI,SSBI,0.03333333333333333
2023-10-27,Timber & Forestry,GBLI,0.03333333333333333
2023-10-27,Timber & Forestry,MHNC,0.03333333333333333
2023-10-27,Timber & Forestry,GPJA,0.03333333333333333
2023-10-27,Timber & Forestry,FRPH,0.03333333333333333
2023-10-27,Timber & Forestry,EBF,0.03333333333333333
2023-10-27,Timber & Forestry,JOUT,0.03333333333333333
2023-10-27,Timber & Forestry,DSWL,0.03333333333333333
