rebalance_date,theme,rank,actual_penalized_distance,null_alpha_distance,placebo_rank_pvalue,n_placebo_ranks
2023-08-25,Water,2,1.6298648289312274,1.4734148356914865,0.2857142857142857,20
2023-08-25,Water,3,1.6320348910205416,1.5278471017440354,0.23809523809523808,20
2023-08-25,Water,4,1.7720001758901311,1.6318899017146613,0.2857142857142857,20
2023-08-25,Water,5,1.7990024046678128,1.673300348853375,0.2857142857142857,20
2023-08-25,Water,6,1.814527839361799,1.7006056055465253,0.23809523809523808,20
2023-08-25,Water,7,1.8201993816906001,1.7465893781670017,0.19047619047619047,20
2023-08-25,Water,8,1.8380851572766546,1.8017948369094925,0.19047619047619047,20
2023-08-25,Water,9,1.8695101951938826,1.803825403530708,0.19047619047619047,20
2023-08-25,Water,10,1.8744856918980617,1.837954163414317,0.19047619047619047,20
2023-08-25,Water,11,1.8901133243000783,1.842576494154066,0.2,19
2023-08-25,Water,12,1.9081343639248924,1.8865536016700166,0.2,19
2023-08-25,Water,13,1.9197765971581546,1.8894613380978484,0.2,19
2023-08-25,Water,14,1.9231035039856326,1.9398502666976576,0.15,19
2023-08-25,Water,15,1.953716601583326,2.000109794194577,0.15,19
2023-08-25,Water,16,1.9891876928964394,2.069708873160437,0.15,19
2023-08-25,Water,17,2.0075145085689448,2.0831615042975593,0.15,19
2023-08-25,Water,18,2.019857458467461,2.0947832545765483,0.15,19
2023-08-25,Water,19,2.0284284892760067,2.1727715991017122,0.15,19
2023-08-25,Water,20,2.051272733734796,2.2106833474665675,0.15,19
2023-08-25,Water,21,2.0920435372362607,2.249384976961696,0.1,19
2023-08-25,Water,22,2.0946512827403807,2.328186380898808,0.10526315789473684,18
2023-08-25,Water,23,2.1379730231002845,2.3484846746405252,0.10526315789473684,18
2023-08-25,Water,24,2.178815407187222,2.3671474997832997,0.10526315789473684,18
2023-08-25,Water,25,2.2114595164393505,2.399338475194262,0.10526315789473684,18
2023-08-25,Water,26,2.231203873091574,2.429848716135558,0.10526315789473684,18
2023-08-25,Water,27,2.243495716224473,2.445044366393542,0.10526315789473684,18
2023-08-25,Water,28,2.299467825240601,2.527491014451538,0.10526315789473684,18
2023-08-25,Water,29,2.3141943081444096,2.577449021414735,0.10526315789473684,18
2023-08-25,Water,30,2.3566909967071545,2.6441139831999743,0.10526315789473684,18
2023-09-29,AI Infrastructure,1,1.6911887332021425,1.3385877754017064,0.9047619047619048,20
2023-09-29,AI Infrastructure,2,1.7705461841671233,1.458115829013864,0.8571428571428571,20
2023-09-29,AI Infrastructure,3,1.808658768310629,1.561248802945671,0.7619047619047619,20
2023-09-29,AI Infrastructure,4,1.845033681453971,1.625618921949225,0.7619047619047619,20
2023-09-29,AI Infrastructure,5,1.8753836960651382,1.63364754347179,0.7619047619047619,20
2023-09-29,AI Infrastructure,6,1.8912386777580825,1.6665396669215258,0.6666666666666666,20
2023-09-29,AI Infrastructure,7,1.9095337357376303,1.7319690908950258,0.5238095238095238,20
2023-09-29,AI Infrastructure,8,2.006699268510848,1.7580312332683723,0.6190476190476191,20
2023-09-29,AI Infrastructure,9,2.008402512596399,1.7999196309087722,0.42857142857142855,20
2023-09-29,AI Infrastructure,10,2.0174294391697085,1.8194598834063722,0.38095238095238093,20
2023-09-29,AI Infrastructure,11,2.100986756243634,1.8879289375881296,0.38095238095238093,20
2023-09-29,AI Infrastructure,12,2.1112240623115874,1.9432393517592446,0.3333333333333333,20
2023-09-29,AI Infrastructure,13,2.1485292827409936,1.9458253409446646,0.3333333333333333,20
2023-09-29,AI Infrastructure,14,2.210299850730873,1.9985100592414715,0.38095238095238093,20
2023-09-29,AI Infrastructure,15,2.21402830928013,2.049148678058605,0.38095238095238093,20
2023-09-29,AI Infrastructure,16,2.2636281300444616,2.065417151240564,0.42857142857142855,20
2023-09-29,AI Infrastructure,17,2.3007844349314173,2.0880422869008797,0.42857142857142855,20
2023-09-29,AI Infrastructure,18,2.3056702373182034,2.1183309180488408,0.42857142857142855,20
2023-09-29,AI Infrastructure,19,2.339276229684066,2.131865316131571,0.42857142857142855,20
2023-09-29,AI Infrastructure,20,2.3621476564054236,2.172688125373261,0.42857142857142855,20
2023-09-29,AI Infrastructure,21,2.371736899938324,2.1510296039838352,0.42105263157894735,18
2023-09-29,AI Infrastructure,22,2.3763257785770815,2.1888778438695335,0.3684210526315789,18
2023-09-29,AI Infrastructure,23,2.414470672165591,2.1823525422571723,0.3888888888888889,17
2023-09-29,AI Infrastructure,24,2.4327493502665885,2.1979372083804534,0.3333333333333333,17
2023-09-29,AI Infrastructure,25,2.438892516597136,2.2039549055878283,0.3333333333333333,17
2023-09-29,AI Infrastructure,26,2.4492890233344706,2.2517662935592915,0.3333333333333333,17
2023-09-29,AI Infrastructure,27,2.460372414318906,2.2734322609806052,0.2777777777777778,17
2023-09-29,AI Infrastructure,28,2.470854780718316,2.2837579173926232,0.2777777777777778,17
2023-09-29,AI Infrastructure,29,2.479848091081699,2.312158600012948,0.2777777777777778,17
2023-09-29,AI Infrastructure,30,2.5787222952935833,2.3202717600346334,0.2777777777777778,17
2023-09-29,Agribusiness,1,1.5291734567245432,1.282855688835744,0.47619047619047616,20
2023-09-29,Agribusiness,2,1.620648159182393,1.4085547564879954,0.47619047619047616,20
2023-09-29,Agribusiness,3,1.6978095014730603,1.4381112862804664,0.5238095238095238,20
2023-09-29,Agribusiness,4,1.7097316557601285,1.4492349137868938,0.47619047619047616,20
2023-09-29,Agribusiness,5,1.7328599929073834,1.489177714647974,0.42857142857142855,20
2023-09-29,Agribusiness,6,1.7916041905850602,1.5034684499308157,0.38095238095238093,20
2023-09-29,Agribusiness,7,1.8110577513737087,1.5246595743035483,0.38095238095238093,20
2023-09-29,Agribusiness,8,1.8222517616585006,1.5390604967739088,0.38095238095238093,20
2023-09-29,Agribusiness,9,1.9205556473695256,1.557177431809134,0.4,19
2023-09-29,Agribusiness,10,2.050943076415881,1.5776374125837882,0.65,19
2023-09-29,Agribusiness,11,2.067703786458052,1.6382007598664607,0.6,19
2023-09-29,Agribusiness,12,2.0756755895937142,1.6875492329416177,0.6,19
2023-09-29,Agribusiness,13,2.1140217575255824,1.713133207057439,0.55,19
2023-09-29,Agribusiness,14,2.1777540134136317,1.7252955735231912,0.55,19
2023-09-29,Agribusiness,15,2.19232048435302,1.7446978088373541,0.55,19
2023-09-29,Agribusiness,16,2.194839720674097,1.7488660554814435,0.55,19
2023-09-29,Agribusiness,17,2.1966796539704387,1.8167143411472786,0.4,19
2023-09-29,Agribusiness,18,2.2101545911272558,1.8291075853470589,0.4,19
2023-09-29,Agribusiness,19,2.2360985667331064,1.861575272478787,0.4,19
2023-09-29,Agribusiness,20,2.3470986847797186,1.8787114494969444,0.5,19
2023-09-29,Agribusiness,21,2.389921511541778,1.8875415453489883,0.5789473684210527,18
2023-09-29,Agribusiness,22,2.4458188777958787,1.9354292121860566,0.5789473684210527,18
2023-09-29,Agribusiness,23,2.577419150123783,1.9387170242501495,0.5789473684210527,18
2023-09-29,Agribusiness,24,2.6095498357999647,1.9573635383801091,0.5789473684210527,18
2023-09-29,Agribusiness,25,2.609953544408671,1.9670306096623678,0.5263157894736842,18
2023-09-29,Agribusiness,26,2.725401719163297,1.9814770910960453,0.6111111111111112,17
2023-09-29,Agribusiness,27,2.735768673597976,1.9786370643362896,0.5882352941176471,16
2023-09-29,Agribusiness,28,2.7635694997963833,1.9859822151059137,0.5294117647058824,16
2023-09-29,Agribusiness,29,3.0797502241025465,2.012292316085217,0.6470588235294118,16
2023-09-29,Agribusiness,30,3.0983803968165917,2.0451930686681887,0.5882352941176471,16
2023-09-29,Clean Energy,1,1.5737607730124565,1.312569997328629,0.6666666666666666,20
2023-09-29,Clean Energy,2,1.590697536666697,1.409059516054728,0.6190476190476191,20
2023-09-29,Clean Energy,3,1.6137806939319712,1.460913932009241,0.38095238095238093,20
2023-09-29,Clean Energy,4,1.64171914985937,1.483496141691861,0.38095238095238093,20
2023-09-29,Clean Energy,5,1.6743486407954202,1.494621978513585,0.38095238095238093,20
2023-09-29,Clean Energy,6,1.6761414768568974,1.5079645335309957,0.38095238095238093,20
2023-09-29,Clean Energy,7,1.6927730828559637,1.5265631452964308,0.38095238095238093,20
2023-09-29,Clean Energy,8,1.6944368480641385,1.557560300538717,0.3333333333333333,20
2023-09-29,Clean Energy,9,1.722586833209847,1.566082355439693,0.2857142857142857,20
2023-09-29,Clean Energy,10,1.7556674182668757,1.5900005924141472,0.2857142857142857,20
2023-09-29,Clean Energy,11,1.7662678867194828,1.6183657006066199,0.2857142857142857,20
2023-09-29,Clean Energy,12,1.7751063227392323,1.6388742126230296,0.2857142857142857,20
2023-09-29,Clean Energy,13,1.7854979926329364,1.6527452577081718,0.2857142857142857,20
2023-09-29,Clean Energy,14,1.8419858735418497,1.694911020524224,0.2857142857142857,20
2023-09-29,Clean Energy,15,1.9087772328537274,1.742137666565003,0.2857142857142857,20
2023-09-29,Clean Energy,16,1.9212596129082191,1.749039001170294,0.2857142857142857,20
2023-09-29,Clean Energy,17,1.928172558988434,1.765227118685065,0.2857142857142857,20
2023-09-29,Clean Energy,18,1.9337234835178039,1.7880657073644977,0.2857142857142857,20
2023-09-29,Clean Energy,19,1.9502169651616401,1.8358619868854953,0.23809523809523808,20
2023-09-29,Clean Energy,20,2.01991499061894,1.8485249365668017,0.2857142857142857,20
2023-09-29,Clean Energy,21,2.0206396001094595,1.868584076393181,0.2857142857142857,20
2023-09-29,Clean Energy,22,2.052791152147175,1.874900613346811,0.2857142857142857,20
2023-09-29,Clean Energy,23,2.075145176467034,1.8893904504406325,0.2857142857142857,20
2023-09-29,Clean Energy,24,2.0807383863898417,1.8920427480107538,0.2857142857142857,20
2023-09-29,Clean Energy,25,2.0959961608358086,1.9204399153600522,0.2857142857142857,20
2023-09-29,Clean Energy,26,2.121779455884872,1.9375805512835556,0.2857142857142857,20
2023-09-29,Clean Energy,27,2.1481440502553366,1.9665558200143831,0.2857142857142857,20
2023-09-29,Clean Energy,28,2.1597807066654138,1.9774693856581889,0.2857142857142857,20
2023-09-29,Clean Energy,29,2.162277355820162,1.9794769701720485,0.2857142857142857,20
2023-09-29,Clean Energy,30,2.180740262182164,1.9855537384431174,0.2857142857142857,20
2023-09-29,Critical Minerals,1,1.0843851930634139,1.3161629290614978,0.09523809523809523,20
2023-09-29,Critical Minerals,2,1.165718143306487,1.446184073668907,0.047619047619047616,20
2023-09-29,Critical Minerals,3,1.2178916675526803,1.459518501672138,0.047619047619047616,20
2023-09-29,Critical Minerals,4,1.2282679358126836,1.4699628375266358,0.047619047619047616,20
2023-09-29,Critical Minerals,5,1.2360342529360202,1.4748801555638913,0.047619047619047616,20
2023-09-29,Critical Minerals,6,1.2575216656359356,1.519829112769766,0.047619047619047616,20
2023-09-29,Critical Minerals,7,1.2604970156143345,1.5348326310986653,0.047619047619047616,20
2023-09-29,Critical Minerals,8,1.279163870750193,1.5817307357907608,0.047619047619047616,20
2023-09-29,Critical Minerals,9,1.344016830157246,1.6094311092815223,0.09523809523809523,20
2023-09-29,Critical Minerals,10,1.3510959690147468,1.6361965620067798,0.047619047619047616,20
2023-09-29,Critical Minerals,11,1.3647242359045986,1.645224604066327,0.047619047619047616,20
2023-09-29,Critical Minerals,12,1.3828125762247931,1.6500305243379192,0.047619047619047616,20
2023-09-29,Critical Minerals,13,1.3838398032556116,1.6586773005938107,0.047619047619047616,20
2023-09-29,Critical Minerals,14,1.3999038527678171,1.7005922032142529,0.047619047619047616,20
2023-09-29,Critical Minerals,15,1.4011905342061675,1.7212352195623128,0.047619047619047616,20
2023-09-29,Critical Minerals,16,1.4044779314020732,1.7330100956650003,0.047619047619047616,20
2023-09-29,Critical Minerals,17,1.4073272166794417,1.7599925109049948,0.047619047619047616,20
2023-09-29,Critical Minerals,18,1.4397112972465607,1.7687676998307305,0.047619047619047616,20
2023-09-29,Critical Minerals,19,1.4401582426948838,1.7748759200275879,0.047619047619047616,20
2023-09-29,Critical Minerals,20,1.4768338378180386,1.7858931266272589,0.047619047619047616,20
2023-09-29,Critical Minerals,21,1.4991314887784164,1.8231068083254736,0.047619047619047616,20
2023-09-29,Critical Minerals,22,1.5048959868328724,1.8254502778465023,0.047619047619047616,20
2023-09-29,Critical Minerals,23,1.5310473144269263,1.8257604694296472,0.047619047619047616,20
2023-09-29,Critical Minerals,24,1.5403374560737144,1.827898705349436,0.047619047619047616,20
2023-09-29,Critical Minerals,25,1.5430328600396785,1.884142308498882,0.047619047619047616,20
2023-09-29,Critical Minerals,26,1.5679733187042264,1.9162002780364409,0.047619047619047616,20
2023-09-29,Critical Minerals,27,1.6543001806238349,1.9388797645783984,0.047619047619047616,20
2023-09-29,Critical Minerals,28,1.6737218972391639,1.9404363315469104,0.047619047619047616,20
2023-09-29,Critical Minerals,29,1.6829228445054754,1.9542713504479607,0.05,19
2023-09-29,Critical Minerals,30,1.7019936701627496,1.9855059918450713,0.05,19
2023-09-29,Cybersecurity,1,1.2627955704891558,1.2935905281111557,0.09523809523809523,20
2023-09-29,Cybersecurity,2,1.337693839892151,1.359494963209372,0.09523809523809523,20
2023-09-29,Cybersecurity,3,1.3936782899083981,1.4655012595251364,0.09523809523809523,20
2023-09-29,Cybersecurity,4,1.514528209356141,1.5067355990286475,0.19047619047619047,20
2023-09-29,Cybersecurity,5,1.5311365367030558,1.563982169242987,0.09523809523809523,20
2023-09-29,Cybersecurity,6,1.5479818593401875,1.5933022694787533,0.09523809523809523,20
2023-09-29,Cybersecurity,7,1.5926293792572186,1.6085585166159122,0.09523809523809523,20
2023-09-29,Cybersecurity,8,1.6824464524642573,1.6331788176376325,0.2857142857142857,20
2023-09-29,Cybersecurity,9,1.6929590164043544,1.6462493196825967,0.2857142857142857,20
2023-09-29,Cybersecurity,10,1.7440579234792546,1.694332538691262,0.2857142857142857,20
2023-09-29,Cybersecurity,11,1.7472924995034997,1.7403617700196254,0.19047619047619047,20
2023-09-29,Cybersecurity,12,1.7530706409642312,1.7546099281552223,0.14285714285714285,20
2023-09-29,Cybersecurity,13,1.7556428379129967,1.7803388743701687,0.09523809523809523,20
2023-09-29,Cybersecurity,14,1.7587640879620263,1.7964122218035024,0.09523809523809523,20
2023-09-29,Cybersecurity,15,1.769204735707557,1.8202773901882385,0.09523809523809523,20
2023-09-29,Cybersecurity,16,1.787401204895938,1.824497804178658,0.09523809523809523,20
2023-09-29,Cybersecurity,17,1.8561094045191022,1.8266836765368886,0.19047619047619047,20
2023-09-29,Cybersecurity,18,1.8911648492787074,1.857313344334435,0.19047619047619047,20
2023-09-29,Cybersecurity,19,1.893439136421467,1.8881956072324135,0.15,19
2023-09-29,Cybersecurity,20,1.9038776925108392,1.8990556060091048,0.15,19
2023-09-29,Cybersecurity,21,1.9141068075773258,1.9243124654974393,0.15,19
2023-09-29,Cybersecurity,22,1.9462902461776208,1.9302605322970645,0.21052631578947367,18
2023-09-29,Cybersecurity,23,2.0821224703216217,1.9385283588002142,0.21052631578947367,18
2023-09-29,Cybersecurity,24,2.0832277728918824,1.9513640075711653,0.21052631578947367,18
2023-09-29,Cybersecurity,25,2.092791958353199,1.969955637794775,0.21052631578947367,18
2023-09-29,Cybersecurity,26,2.1095804486051333,1.9889420714312367,0.21052631578947367,18
2023-09-29,Cybersecurity,27,2.119567238665668,2.009064479433992,0.21052631578947367,18
2023-09-29,Cybersecurity,28,2.120820386496186,2.0141848860821825,0.21052631578947367,18
2023-09-29,Cybersecurity,29,2.1318758875475012,2.0200246982616976,0.21052631578947367,18
2023-09-29,Cybersecurity,30,2.136058525700116,2.0593702805180554,0.21052631578947367,18
2023-09-29,Defense,1,1.1053311249313449,1.2743874422759642,0.047619047619047616,20
2023-09-29,Defense,2,1.161359567444046,1.3661990337166134,0.047619047619047616,20
2023-09-29,Defense,3,1.210959612484258,1.369528352841205,0.047619047619047616,20
2023-09-29,Defense,4,1.2262749443195426,1.4616840978616805,0.047619047619047616,20
2023-09-29,Defense,5,1.2300604644931354,1.4739250133350936,0.047619047619047616,20
2023-09-29,Defense,6,1.253727891039449,1.4917413542802629,0.047619047619047616,20
2023-09-29,Defense,7,1.2958774304805463,1.523318810585115,0.047619047619047616,20
2023-09-29,Defense,8,1.3180383510072013,1.5272188346871325,0.047619047619047616,20
2023-09-29,Defense,9,1.3345996847401944,1.5345910183587979,0.047619047619047616,20
2023-09-29,Defense,10,1.361057651629991,1.576321153698379,0.047619047619047616,20
2023-09-29,Defense,11,1.3610865115619628,1.6064568726075423,0.047619047619047616,20
2023-09-29,Defense,12,1.382487199117108,1.6195233136317202,0.047619047619047616,20
2023-09-29,Defense,13,1.3832315578215137,1.637482636797459,0.047619047619047616,20
2023-09-29,Defense,14,1.4165235246968506,1.6821595166290397,0.047619047619047616,20
2023-09-29,Defense,15,1.4196704896834158,1.7022901847933694,0.047619047619047616,20
2023-09-29,Defense,16,1.4302531393858,1.7161309127985216,0.05263157894736842,18
2023-09-29,Defense,17,1.4459367869834163,1.7454147915232052,0.05263157894736842,18
2023-09-29,Defense,18,1.4537524124308148,1.7792274208396133,0.05263157894736842,18
2023-09-29,Defense,19,1.4778711154328978,1.8109646723592268,0.05263157894736842,18
2023-09-29,Defense,20,1.5086353005223654,1.8208398970594148,0.05263157894736842,18
2023-09-29,Defense,21,1.511023714886555,1.8397773216246238,0.05263157894736842,18
2023-09-29,Defense,22,1.5310161580622224,1.8476004417595437,0.05263157894736842,18
2023-09-29,Defense,23,1.5324324216440204,1.8654145363654284,0.05263157894736842,18
2023-09-29,Defense,24,1.5607303630532061,1.8756442243361116,0.05263157894736842,18
2023-09-29,Defense,25,1.572132332644012,1.9226095805392136,0.05263157894736842,18
2023-09-29,Defense,26,1.578069410730921,1.9508791933746166,0.05555555555555555,17
2023-09-29,Defense,27,1.5797074745701858,1.9642255696190896,0.05555555555555555,17
2023-09-29,Defense,28,1.5817732405356826,1.9702255085914984,0.05555555555555555,17
2023-09-29,Defense,29,1.5877796829977209,1.9818553048451928,0.05555555555555555,17
2023-09-29,Defense,30,1.5972715679294192,1.9857410592883928,0.058823529411764705,16
2023-09-29,Fintech,1,1.1767696506397463,1.2613388388451845,0.09523809523809523,20
2023-09-29,Fintech,2,1.3507614962487422,1.3823918386174763,0.09523809523809523,20
2023-09-29,Fintech,3,1.371889361746714,1.3977633116837112,0.09523809523809523,20
2023-09-29,Fintech,4,1.3871066160604602,1.405963811348247,0.09523809523809523,20
2023-09-29,Fintech,5,1.4579307627953326,1.4561110288240204,0.14285714285714285,20
2023-09-29,Fintech,6,1.4872854594121023,1.4566874104645584,0.19047619047619047,20
2023-09-29,Fintech,7,1.5139324967844154,1.4785655427594084,0.19047619047619047,20
2023-09-29,Fintech,8,1.532425071483047,1.4898623984116823,0.19047619047619047,20
2023-09-29,Fintech,9,1.5427467566715027,1.5341680221290956,0.19047619047619047,20
2023-09-29,Fintech,10,1.5649194719551733,1.5705056389958505,0.14285714285714285,20
2023-09-29,Fintech,11,1.5725611364125842,1.6295714309950704,0.14285714285714285,20
2023-09-29,Fintech,12,1.6074325793288968,1.6565797927925254,0.14285714285714285,20
2023-09-29,Fintech,13,1.6327415939186765,1.6775212302042144,0.14285714285714285,20
2023-09-29,Fintech,14,1.6872785925921923,1.6938721651517128,0.14285714285714285,20
2023-09-29,Fintech,15,1.7262720881599583,1.6898826699320724,0.21052631578947367,18
2023-09-29,Fintech,16,1.8892944920057737,1.7373463659556665,0.2631578947368421,18
2023-09-29,Fintech,17,1.903492037378709,1.7461728943908108,0.2631578947368421,18
2023-09-29,Fintech,18,1.9488653269621856,1.791591110888913,0.2631578947368421,18
2023-09-29,Fintech,19,1.957362307245348,1.814687481583315,0.2222222222222222,17
2023-09-29,Fintech,20,1.9758220727633127,1.8294298095903496,0.2222222222222222,17
2023-09-29,Fintech,21,1.9825816439621227,1.8429953187084138,0.2222222222222222,17
2023-09-29,Fintech,22,1.982958406248394,1.8465880245095658,0.2222222222222222,17
2023-09-29,Fintech,23,2.0018098843217125,1.8679920045456455,0.2222222222222222,17
2023-09-29,Fintech,24,2.031316854246287,1.8975836363787497,0.2222222222222222,17
2023-09-29,Fintech,25,2.0529232973598877,1.9365918352855014,0.2222222222222222,17
2023-09-29,Fintech,26,2.05741140523536,1.9486262035861412,0.2222222222222222,17
2023-09-29,Fintech,27,2.0670654190332987,1.9550429395397615,0.2222222222222222,17
2023-09-29,Fintech,28,2.06709128195538,1.9552905875766886,0.2222222222222222,17
2023-09-29,Fintech,29,2.0739305281563083,1.9881663059749406,0.16666666666666666,17
2023-09-29,Fintech,30,2.1360040725141594,2.0414455591446963,0.16666666666666666,17
2023-09-29,Robotics & AI,1,1.4210084263909917,1.2176021088734037,0.7142857142857143,20
2023-09-29,Robotics & AI,2,1.5830245166549848,1.363806417755495,0.8095238095238095,20
2023-09-29,Robotics & AI,3,1.6406216263588664,1.3788956219474342,0.8095238095238095,20
2023-09-29,Robotics & AI,4,1.6482515083396565,1.4033956156444054,0.7142857142857143,20
2023-09-29,Robotics & AI,5,1.6563606822999026,1.4380106650819215,0.5238095238095238,20
2023-09-29,Robotics & AI,6,1.6766447360283792,1.4541435829913016,0.5238095238095238,20
2023-09-29,Robotics & AI,7,1.6906694980618604,1.5308971525047002,0.47619047619047616,20
2023-09-29,Robotics & AI,8,1.7060861181252123,1.5765802915365779,0.42857142857142855,20
2023-09-29,Robotics & AI,9,1.8341045571887813,1.5761097587058175,0.55,19
2023-09-29,Robotics & AI,10,1.872803661004794,1.6298082739485595,0.55,19
2023-09-29,Robotics & AI,11,1.8790330201055494,1.6444151587252351,0.5,19
2023-09-29,Robotics & AI,12,1.9051261743726675,1.6603140434153891,0.5,19
2023-09-29,Robotics & AI,13,1.9428715072134122,1.6841467219822062,0.55,19
2023-09-29,Robotics & AI,14,1.9508498236767466,1.6954034185176245,0.55,19
2023-09-29,Robotics & AI,15,1.9647014674371492,1.7201845182823423,0.5,19
2023-09-29,Robotics & AI,16,1.9855323426857125,1.7214922761384643,0.5,19
2023-09-29,Robotics & AI,17,2.0301770207232295,1.7324794273782371,0.5,19
2023-09-29,Robotics & AI,18,2.038231068459775,1.756087987972193,0.5,19
2023-09-29,Robotics & AI,19,2.0397294508773154,1.8078025572131795,0.5263157894736842,18
2023-09-29,Robotics & AI,20,2.047123807584986,1.8271393946490493,0.47368421052631576,18
2023-09-29,Robotics & AI,21,2.133066849008907,1.8474130806229099,0.5789473684210527,18
2023-09-29,Robotics & AI,22,2.188227461676845,1.8597553100168693,0.5789473684210527,18
2023-09-29,Robotics & AI,23,2.2044358837550235,1.8672852963035447,0.5263157894736842,18
2023-09-29,Robotics & AI,24,2.2197368471569523,1.903596159531346,0.5263157894736842,18
2023-09-29,Robotics & AI,25,2.2279800234309666,1.9131498556686795,0.5263157894736842,18
2023-09-29,Robotics & AI,26,2.256587034311777,1.9324528451724103,0.5263157894736842,18
2023-09-29,Robotics & AI,27,2.2951663531593054,1.964331200672849,0.5263157894736842,18
2023-09-29,Robotics & AI,28,2.321667816737483,1.9721457398487565,0.5263157894736842,18
2023-09-29,Robotics & AI,29,2.323740118264409,1.9847518931481327,0.5263157894736842,18
2023-09-29,Robotics & AI,30,2.325987367411918,1.9894397824239916,0.5263157894736842,18
2023-09-29,Timber & Forestry,1,1.5220810781049021,1.1448978456077228,0.8571428571428571,20
2023-09-29,Timber & Forestry,2,1.540663971092001,1.2122666722236253,0.5238095238095238,20
2023-09-29,Timber & Forestry,3,1.6485102044160203,1.234675575341398,0.7142857142857143,20
2023-09-29,Timber & Forestry,4,1.7157987235152128,1.2676210363382592,0.7142857142857143,20
2023-09-29,Timber & Forestry,5,1.7401734009614458,1.2900526661288976,0.7619047619047619,20
2023-09-29,Timber & Forestry,6,1.7626200943709383,1.3014097992483056,0.7142857142857143,20
2023-09-29,Timber & Forestry,7,1.8398676303410713,1.4375047730005086,0.7142857142857143,20
2023-09-29,Timber & Forestry,8,1.8868499440288051,1.4420428422341318,0.6666666666666666,20
2023-09-29,Timber & Forestry,9,1.959422583346204,1.4514208053405815,0.6666666666666666,20
2023-09-29,Timber & Forestry,10,2.0021670070492763,1.4577125380326497,0.7142857142857143,20
2023-09-29,Timber & Forestry,11,2.0772366762982264,1.4711889540091094,0.8095238095238095,20
2023-09-29,Timber & Forestry,12,2.0857482836525243,1.5183137065740535,0.7619047619047619,20
2023-09-29,Timber & Forestry,13,2.1017342336791045,1.5333325826158017,0.7142857142857143,20
2023-09-29,Timber & Forestry,14,2.1266522087341033,1.537366894804769,0.6666666666666666,20
2023-09-29,Timber & Forestry,15,2.1586979231904406,1.546207617490616,0.7619047619047619,20
2023-09-29,Timber & Forestry,16,2.1695262375758726,1.5661340705256874,0.6666666666666666,20
2023-09-29,Timber & Forestry,17,2.174849508783342,1.5720152579335767,0.6666666666666666,20
2023-09-29,Timber & Forestry,18,2.227138734848004,1.578418561387032,0.6666666666666666,20
2023-09-29,Timber & Forestry,19,2.240460190816785,1.5836958924499964,0.6666666666666666,20
2023-09-29,Timber & Forestry,20,2.243885939562628,1.594017895103703,0.6666666666666666,20
2023-09-29,Timber & Forestry,21,2.2647725257637763,1.6138035569800895,0.6666666666666666,20
2023-09-29,Timber & Forestry,22,2.309636354423256,1.6170123070863844,0.6190476190476191,20
2023-09-29,Timber & Forestry,23,2.3103424785824433,1.6515459017664715,0.5714285714285714,20
2023-09-29,Timber & Forestry,24,2.3279129381474633,1.6855372351261237,0.5714285714285714,20
2023-09-29,Timber & Forestry,25,2.35835044139144,1.6889994362977585,0.5714285714285714,20
2023-09-29,Timber & Forestry,26,2.459343173401254,1.6989364239075604,0.6190476190476191,20
2023-09-29,Timber & Forestry,27,2.4845324953800327,1.700416208351866,0.6190476190476191,20
2023-09-29,Timber & Forestry,28,2.505715858103854,1.727885991751743,0.6190476190476191,20
2023-09-29,Timber & Forestry,29,2.5384719823205284,1.7379399213212219,0.6190476190476191,20
2023-09-29,Timber & Forestry,30,2.5436328726573167,1.7450927983032143,0.6190476190476191,20
2023-09-29,US Infrastructure,1,1.477565298394443,1.2472178071392397,0.7619047619047619,20
2023-09-29,US Infrastructure,2,1.4820668950115328,1.338621669781136,0.5238095238095238,20
2023-09-29,US Infrastructure,3,1.508650105828539,1.3423642175204369,0.47619047619047616,20
2023-09-29,US Infrastructure,4,1.5482757250441144,1.3701577136569643,0.47619047619047616,20
2023-09-29,US Infrastructure,5,1.6067748022212334,1.3753785700402015,0.5238095238095238,20
2023-09-29,US Infrastructure,6,1.6099890096815073,1.4015524074950427,0.47619047619047616,20
2023-09-29,US Infrastructure,7,1.6396236111296145,1.4187359618919169,0.5238095238095238,20
2023-09-29,US Infrastructure,8,1.6635601528794417,1.437309911355987,0.5238095238095238,20
2023-09-29,US Infrastructure,9,1.6703990722508197,1.4515377666451412,0.5238095238095238,20
2023-09-29,US Infrastructure,10,1.6804209459382085,1.474074529675967,0.47619047619047616,20
2023-09-29,US Infrastructure,11,1.7552548611058283,1.4828294186620377,0.5238095238095238,20
2023-09-29,US Infrastructure,12,1.7686897604343748,1.5032744873868298,0.47619047619047616,20
2023-09-29,US Infrastructure,13,1.7747892195623494,1.5058682789944864,0.47619047619047616,20
2023-09-29,US Infrastructure,14,1.8463278158308583,1.515094675482842,0.5238095238095238,20
2023-09-29,US Infrastructure,15,1.8531329300629322,1.5370654914557835,0.5714285714285714,20
2023-09-29,US Infrastructure,16,1.8541550024201865,1.5498804362340068,0.47619047619047616,20
2023-09-29,US Infrastructure,17,1.8581839658366004,1.5722890913427612,0.47619047619047616,20
2023-09-29,US Infrastructure,18,1.8688614189044301,1.5729765103249214,0.47619047619047616,20
2023-09-29,US Infrastructure,19,1.8884435852778596,1.5881258561600962,0.47619047619047616,20
